"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Nigeria","NGA","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS","","","","","","","","","","","2.03077601287686","6.76471352961988","6.77622457516358","10.104399527999","27.0702233316469","16.3709464044809","16.8577407683857","18.3519807203874","15.8604800503345","38.4173062291142","29.1446170530888","17.1856252087515","15.4773731226825","18.9000938156745","27.1071077587403","27.6231295530718","18.7405460260682","20.4117578593841","17.4281394965338","28.4615823413525","32.6848341351464","30.8574196301129","28.9207151038132","50.1677257139905","40.6737994119654","27.8370848615396","29.5121840001017","29.4974274404996","19.810395712034","","29.0715007230953","25.2662972525795","16.6549531074815","20.7726029271845","22.5403657659604","26.5130958089445","20.6626272612078","19.9231832700075","19.9341156855978","15.1494079871933","10.1423755985521","11.6340470248196","9.9278851935723","8.07399400145244","6.57134564081849","","",
"Nigeria","NGA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96775178108289","1.9759589581709","1.91697610168256","2.05995476328048","2.11550440871931","2.00392457542061","1.86048558103259","1.87282479584778","1.92498642087253","","1.82871644978119","1.71549174692512","1.80853639490173","1.71344998108817","1.43054510587208","1.54352458464693","1.41791830001536","1.41551519873398","1.37325835652264","1.31191619290525","1.23470920174097","1.22090791419714","1.22289805686168","1.21646064806508","1.17964362517979","","",
"Nigeria","NGA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","548403371.539939","492739077.423393","505150918.510513","276912884.145085","332835861.444224","527560489.112428","609441147.846104","629010361.217617","561675383.80136","611630052.617365","735837439.633158","686930947.593493","958875122.462457","1028003596.09865","1115646441.26226","1526254829.82549","1996244637.04262","2188428962.6987","2649152695.56783","2032394327.72496","4313925785.77875","4746535907.10336","5365416308.55837","5991080856.32701","6480277883.43515","","",
"Nigeria","NGA","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","2.01961052251507","6.76458388491858","6.77604173707546","10.1039564843939","27.0595963837977","16.3612452255169","16.8474527798797","18.3063757361622","15.8109038905667","38.3629630020723","29.1246849707516","17.0769904838001","15.2370844935481","18.589741066418","26.6616812343343","27.2867032444126","17.8208499630463","19.4782572101826","16.3901487100812","27.385790141664","30.733678644547","28.570443687896","26.5148103592005","45.6697401206659","35.8883893972158","23.6012185757617","25.9856658804157","26.08469099764","15.6283530558486","","26.7386648519422","22.9502431069729","14.5003403653722","17.8787034879323","20.6600249535421","24.8774735473647","19.4084324991026","18.339230440695","18.2848949408709","13.1353369949716","9.29592268529563","10.7580052153313","9.00688796666149","7.22185192849948","5.76202010753533","","",
"Nigeria","NGA","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","243990326.253473","576127038.108178","767388611.073243","1423770016.60915","6489501682.74102","4440255760.78044","5976227653.27208","6529012118.86829","5752029262.20668","18014791126.3332","17789045205.6564","10162642039.6259","7668216017.89828","6464580750.42401","7389708446.10755","7599547191.72552","3438966567.03629","4226464375.69883","3730684293.76546","6064623893.1267","8565334891.58848","7124527564.77409","6987035881.8381","6139231637.70377","5646380575.54288","6213342841.44139","8512150915.41656","8760852025.80211","4560063959.74896","5423999841.06711","10759082243.8418","9189920192.40655","7687993276.10385","10726529330.9021","16112238070.087","24599131450.962","27324549862.5116","28353000438.2277","35273390830.434","20349001365.8702","32478838351.7007","41824004455.6956","39517360678.2086","35567692966.3792","31653196499.1367","0","",
"Nigeria","NGA","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","0.0111654903617907","0.000129644701301791","0.000182838088121955","0.000443043605097545","0.0106269478491522","0.00970117896396884","0.0102879885059733","0.0456049842252149","0.0495761597677618","0.0543432270418543","0.0139027411250396","0.0070956124419356","0.0059797769625473","0.00791196471938552","0.00535509294448866","0.00448972831577238","0","0","0","0","0","0","0","0.00743307356272689","0.00387597900368594","0.00080545261343848","0.000527679254653338","0.000280401340106385","0","","0.000341012330729772","0.000394514013378487","0.000337256584734204","0.000112043425868476","7.20494580794489E-05","0.00131728660772171","0.00152496777500359","0.00232882561869024","0.0033364029808949","0.0141706089944365","0.0168914738460839","0.0225896664845543","0.032333442763871","0.023959157870093","0.0218150783710118","","",
"Nigeria","NGA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","1348909.40890955","11041.5982768642","20706.4643252554","62430.2175056476","2548581.84029557","2632789.56994936","3649415.86180733","16265125.2754002","18035877.2443198","25518933.0458397","8491645.16643647","4222650.90372417","3009382.89782934","2751385.00532267","1484249.06943295","1250422.29939321","0","0","0","0","0","0","0","999203.416991264","609814.286046568","212046.391323535","172852.428381638","94176.1069253574","0","0","137216.26464155","157974.461570421","178811.413416898","67221.714075865","56189.5749887661","1302548.12090317","2146956.3813943","3600434.27126368","6436254.99044436","21952824.0420012","59016782.6413556","87822072.2886666","141861686.788773","117999092.101787","119839387.824883","0","",
"Nigeria","NGA","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","2.47835301340632","2.45843442233691","2.85585389767286","3.25465602580915","2.90055234575083","3.22149939946197","3.41591426725337","3.94526936115532","5.33439064844658","5.8771759857364","6.287583316605","8.16260118423642","9.76428971435351","11.128482783925","11.5254794380726","10.0664627196681","11.1008163247524","12.8409611165289","10.7375814268859","10.4321058814603","9.07532778367348","9.41917088598809","9.81858625739559","10.4811202680419","10.7102054795962","10.4757674070361","9.46227531241052","9.14488375753343","9.17872291141457","","9.19080903521162","8.33057274717661","6.62434037176201","5.90978057188598","5.80058682813031","5.35820024612711","4.23191128296219","4.45934242933132","4.69959480276409","4.66732219005904","4.71565722153186","5.10341173046977","5.50271302938195","4.81658924066437","4.84403981420822","","",
"Nigeria","NGA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","299411274.387323","209380290.97132","323426248.095861","458620508.815596","695617889.552078","874278275.867587","1211713222.87641","1407089630.54328","1940658884.41794","2759851938.1838","3840388452.81048","4857623714.57163","4913977002.79928","3869928867.18291","3194469696.05517","2803583775.09486","2142172583.61949","2786279291.98777","2444061191.3223","2310205338.50068","2529252115.1513","2348830957.88148","2587339436.33659","1408942222.53356","1685054615.03816","2757888717.40544","3099567116.46791","3071417384.24888","2678181341.00828","2984634077.49944","3698190274.07809","3335794673.14356","3512185435.20184","3545639351.66316","4523732964.07964","5298249918.5099","5957980937.94397","6894277176.01911","9065988334.01221","7230522190.39566","16475940453.1658","19840584818.6646","24142933307.8921","23721750176.1644","26610345196.1677","","",
"Nigeria","NGA","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.00602934121213194","0.101539112509516","0.234308852171836","0.302440784537142","0.440071431461508","0.331936580343456","0.91969606302191","0.933500649201517","1.03799078645262","1.07579219968853","1.95115549059944","2.2869759422169","2.40590474461271","4.49055251976185","4.78153403574588","4.23506083316447","3.52599044043135","3.41245604151954","4.1820426561854","","2.33249485882236","2.31565963159327","2.15427548552456","2.89378739582631","1.88026876296018","1.63430497497207","1.25266979433019","1.58162400369381","1.64588434174605","1.99990038322726","0.829561439410408","0.853452143003709","0.888663784146939","0.828182915082871","0.78751045491215","","",
"Nigeria","NGA","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3682656.94515337","60426669.1156396","117918286.409728","105173755.076873","121972787.288968","92446774.6940673","177477730.81114","202554427.532634","236264843.753993","238235780.107894","543778061.70987","570296468.556502","633990684.872482","603650076.117191","752286780.047789","1114937554.02255","1155012263.04491","1146113727.28211","1220242588.99546","912489104.278236","938547386.654016","927254979.737186","1142183909.49908","1736160309.36903","1466374702.48401","1616019521.98871","1763596223.34364","2445238158.43074","3175075483.6623","3098205675.688","2898388121.92724","3317974430.87695","3898976806.39333","4078809138.61229","4326125683.2235","","",
"Nigeria","NGA","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","0.237987075867443","0.537852242367791","0.547915086418727","0.562218487632816","0.457653397176961","0.340163526998022","0.323769294738642","0.316707917547772","0.321073627342355","0.396522259677907","0.326044957178481","0.358247632707911","0.452741855155006","0.629489565187209","0.96129340782385","1.00271410112067","1.57089386310617","1.17027104099125","1.39272872798618","0.902641943358774","0.804525721236558","0.937332485218942","1.31624534322342","2.47401934320621","1.69678676811963","0.783782037829724","0.751246224118188","0.749688774674897","0.88240027367855","","1.34025094448172","1.46703228856557","1.33996214334829","1.15984617175597","0.96650510269813","0.858219554501696","0.590743175391664","0.539584351264453","0.433549296291458","0.425769311060606","0.229230192385104","0.219467408062941","0.208602344976594","0.200866001115063","0.196280764474562","","",
"Nigeria","NGA","Adjusted savings: carbon dioxide damage (current US$)","NY.ADJ.DCO2.CD","","","","","","","","","","","28751357.5700208","45807875.932479","62051535.9066273","79223403.8924569","109755609.395206","92316510.1153013","114849350.686905","112954626.388787","116807041.050825","186202136.801928","199144762.875512","213195788.579237","227846892.044383","218904938.544479","266437737.085966","279263239.058955","303142189.445892","253929743.882622","317009398.931087","199891398.725928","224217618.430475","233739846.718927","346849678.267194","332574211.807912","266958311.845896","206341316.587823","246086487.210255","251791842.998099","257468056.403316","294795318.717445","539289086.381516","587440820.942979","710439871.666484","695862761.473301","753753218.868028","848617348.332366","831689594.338662","834213594.585382","836359947.475851","659593301.308869","800902784.570467","853225637.000377","915234444.491008","989267064.151695","1078252677.17985","","",
"Nigeria","NGA","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","1.5372349","1.5","3.3212277","3.3212277","2.4","1.7","3.3212277","2.1","3.3212277","2.3","3.3212277","5.1052206","5","4.53888888888887","4.07777777777785","3.61666666666665","3.15555555555562","2.69444444444442","2.2333333333334","1.7722222222222","1.31111111111117","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","","",
"Nigeria","NGA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","185714245.691362","127752212.385","376129960.625211","468001265.137617","575574144.48","461360653.745","1178125446.19549","748969957.092","1208267348.22222","1080052643.179","2028570257.598","3038154149.01953","2516300287.35","1578398194.71344","1130220882.20713","1007268220.12483","608941216.523569","584650532.840828","508345698.186681","392461242.754772","365400636.761795","211962001.578","223987289.334","114262679.802","133731927.507","223774098.709","278435361.6875","285482554.599","248014256.6485","","342022309.562","340363809.095","450664889.239","509967064.302","662893795.645","840489758.476","1196689500","1314125500","1639735000","1316803000","2969798000","3304553500","3729341000","4186258500","4669407000","","",
"Nigeria","NGA","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","","","","","","","","","","","","","","","","","","","","","","31.5187256691879","32.1334921020834","33.6555734229128","31.7524935624168","30.9325556207576","32.5094074941791","27.4370659449983","26.5637418188694","24.2467753207336","23.2051101926784","23.0186013167885","19.7363234120991","23.4125523136876","28.3304730653346","21.9231221746011","20.3494300941289","21.8309660326189","27.3927744738783","26.8356156979302","21.760630530192","25.3744242961927","20.91597284361","20.5424352763564","23.6990670290194","23.7367488292564","26.084369629394","26.6337491749287","25.6671101630209","28.7446709594382","50.7888436717805","49.3637048547024","50.6320231617021","52.9664218987902","54.8180760040717","58.7598257894855","",
"Nigeria","NGA","Services, etc., value added (constant LCU)","NV.SRV.TETC.KN","","","","","","","","","","","","","","","","","","","","","","5172245721000","5228445641600","5044958955300","4647817314800","4853892195300","4973315033300","5214709017200","5635909152400","6024663808200","6600432595400","6812190936600","7051287509700","7293169467500","7372940972000","7482297089400","7633744409700","7852323753900","8170997279900","8446961928000","8674498091400","9214577808200","10435088737500","10620722934100","13647999171400","15162974168300","17146760242800","19455785696600","22026229073800","24677494321800","27736937480000","29095041000000","30249735490000","32785733970000","35030243070000","36705052870000","",
"Nigeria","NGA","Services, etc., value added (annual % growth)","NV.SRV.TETC.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","1.08656710511299","-3.50939263554913","-7.87204899026544","4.43379906184775","2.46035208848761","4.85378429244257","8.07715509745086","6.89781622250693","9.55686168606348","3.20824943122031","3.50983369851544","3.43032329155857","1.09378377748494","1.48320890965081","2.02407520699161","2.86333066014441","4.05833401662439","3.37736800841742","2.69370414285595","6.22606300801935","13.2454351648523","1.77894219464466","28.5034856486116","11.1003450240142","13.0830934121575","13.4662491403854","13.2117171585067","12.0368549655813","12.3977058541851","4.89637156582006","3.96869861774726","8.38353935636347","6.84599314462137","4.78103961954611","",
"Nigeria","NGA","Services, etc., value added (constant 2010 US$)","NV.SRV.TETC.KD","","","","","","","","","","","","","","","","","","","","","","34413270442.7204","34787193719.1446","33566374504.6507","30924013059.3887","32295121660.3015","33089695360.5504","34695797796.3778","37498231196.6892","40084790271.3276","43915638234.707","45324561448.5888","46915378180.0157","48524727325.0476","49055482920.5977","49783078213.9483","50790725157.3541","52245031563.2943","54365309451.2236","56201426020.3063","57715326161.3594","61308718733.4496","69429325323.6903","70664432887.3305","90806259374.0436","100886067467.964","114085085914.65","129448067815.939","146550380402.933","164190437143.542","184546284581.298","193582356385.315","201265056687.381","218138191925.375","233071917590.387","244215178312.419","",
"Nigeria","NGA","Services, etc., value added (current LCU)","NV.SRV.TETC.CN","","","","","","","","","","","","","","","","","","","","","","15009110000","15767670000","17873600000","18931640000","21005850000","22479280000","28870060000","36946260000","52566410000","62085270000","71850200000","105118390000","160111370000","254935510000","423820330000","549987940000","611697680000","741914360000","857133580000","997099790000","1198963370000","1445791783800","1743442969000","2704316394400","3458975795200","4842457580000","5501814800000","6236165530000","7127022130000","27736937480000","31089457400000","36310216230000","42422165040000","48811996690000","55319414750000","",
"Nigeria","NGA","Services, etc., value added (current US$)","NV.SRV.TETC.CD","","","","","","","","","","","","","","","","","","","","","","17720318772.137","15103132183.908","10931865443.4251","8387966326.98272","8247290930.50648","6218334716.4592","6215298170.07535","5811901840.4908","5575563215.95248","6782310465.37033","5981037209.6895","5545216690.37057","3534467328.91832","4876348699.3114","6023597640.70495","6874849250","7538793196.94355","8430845000","9282555954.69259","9804581470.82862","10779015519.4696","11990494827.7874","13491806711.4551","20350339275.4915","26349216236.3892","37640059012.0457","43731801052.5554","52605448770.9412","47863940640.033","184546284581.298","200913772301.075","230542958322.831","269670341590.427","307859957452.606","279606336951.44","",
"Nigeria","NGA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","10.2288839376139","8.37901972015383","12.3538058413753","16.9839156561477","20.2469014240526","21.1141337949796","21.7466604935096","25.5653933721224","20.754576791709","17.2346876895088","16.4414044687643","19.119459436488","19.2297467344877","13.2325141776938","16.0522931847407","16.3854037815869","","10.6553205350054","13.2528116749475","10.9271941573374","11.3730743469524","17.5551139817419","17.3811509591326","","","","","","46.0699554842504","52.2752152458454","8.07841664146842","13.8701461095121","12.5906801451164","11.0912826663742","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Other manufacturing (% of value added in manufacturing)","NV.MNF.OTHR.ZS.UN","","","","33.329957464047","35.8726781769086","35.8151722374896","28.5164261811378","27.0619222863613","29.0424961872965","33.6900046298678","31.7075638755376","33.3953253794386","39.4865575096018","34.1486548107615","38.0604309209128","39.1914644737075","41.8558756933048","39.8896270895842","35.8764799434529","","33.2892245679037","42.429786084028","46.2510424300624","36.9113003540331","35.0571909804857","28.3069224353628","","","","","","31.913163183784","24.8983786898798","32.639124282183","47.4906186945772","28.6326652812511","25.7591526519297","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Machinery and transport equipment (% of value added in manufacturing)","NV.MNF.MTRN.ZS.UN","","","","1.48875835527648","1.28467392193765","1.04812424106858","1.39613543953078","1.28004726328357","1.30868472033304","1.21405422089614","0.475588160890463","0.423287094471826","0.323428340408328","0.507067943456452","0.943436318048532","1.48875458589582","5.80264096332149","7.24924989284183","6.66637215055663","","22.6522261354614","9.90998482423134","9.24414343837659","15.5908525499952","5.61334255924887","12.9608006672227","","","","","","2.72568733799143","2.83395887720405","10.7894635963438","14.8220233592536","7.87622838223381","7.17790995876669","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Food, beverages and tobacco (% of value added in manufacturing)","NV.MNF.FBTO.ZS.UN","","","","42.3334008507191","37.2309958268554","37.336230587333","39.5883559425713","43.115438108484","39.6108981492931","34.9949414407463","36.0586896028333","37.0196085494987","34.3440468971094","38.9147286821705","33.1335968155483","29.1459156726867","25.530235360103","24.0409344192027","28.6932320197915","","21.1864579304167","21.4705943496248","27.0703292815446","27.2261027652856","31.7074108037056","27.8231859883236","","","","","","15.1529871637322","14.2914532452252","46.5961841051101","22.0575527885991","25.4348208939453","30.2654729929971","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Chemicals (% of value added in manufacturing)","NV.MNF.CHEM.ZS.UN","","","","12.6189993923435","17.2326323541445","13.4466670927334","13.5151667806124","8.2956909178185","8.92378714809777","8.35433921498019","6.19276498861624","8.4072021848819","8.61127956337174","9.98814409484724","8.74307650900231","10.9441185332223","13.5787338055769","12.7678954136305","12.3785121046121","","12.2167708312127","12.9368230671684","6.50729069267898","8.89866998373361","10.0669416748179","13.5279399499583","","","","","","4.13820683024197","5.70099394184553","1.89681137489467","1.75965904805801","25.4656052974534","25.7061817299323","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","39.9629690762177","35.4521271663508","30.8744355777161","28.3306662766575","29.8599955381171","27.1599201700725","35.304654388724","31.7895996198017","43.5974155240606","45.270085788454","45.7569018849347","52.9971583164268","42.6873285729924","32.8586445297915","46.015884293677","48.5168475497489","44.1376740529619","33.5593760235055","37.857939776212","52.2053917013728","40.8717873071517","30.5180869746171","36.7502947404787","42.0906463894977","43.5078294023984","41.9168348676607","40.6520718457708","41.4826706536613","34.2051641998435","25.3174522382529","28.3470965221708","27.3136891633213","26.0371805380373","24.9462082431625","20.3819477625581","",
"Nigeria","NGA","Industry, value added (constant LCU)","NV.IND.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","6878737433000","6353549220200","5521809502900","5856170839800","6254228589800","6074552860100","6011171143600","6287598993100","6920682098400","8451461428300","7940576910200","8072838114400","8068755431400","7903415494100","8010909165900","8493623101800","8627823423400","8737375532200","8244814592000","9045903834000","10312935286000","10111819714200","12156782643400","12768672221300","13107093912300","12974160052800","12892673162100","12688562041100","13050560859800","13826433900000","14986622000000","15350451930000","15682464550000","16742153430000","16366656930000","",
"Nigeria","NGA","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-7.63495071465393","-13.0909463116399","6.05528562193965","6.79723595655202","-2.8728679663713","-1.04339723366826","4.59856894599164","10.0687576608296","22.118908340753","-6.04492515802399","1.66563721623432","-0.0505730815129084","-2.04913804496503","1.36009136657746","6.02570726871758","1.58001267529235","1.26975371914632","-5.63740151015321","9.71627964535797","14.0066871730133","-1.95012929125056","20.2234907959075","5.03331840215304","2.65040628449576","-1.01421306957488","-0.628070644792274","-1.58315594007313","2.85295384557713","5.94513177276497","8.39108701774505","2.4276980496339","2.1628849854976","6.75715782185524","-2.24282080301064","",
"Nigeria","NGA","Industry, value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","45767325134.067","42273012416.6656","36739075056.887","38963730986.4403","41612187719.0648","40416724507.9775","39995017522.5219","41834215978.2566","46046401804.4153","56231363213.7487","52832219392.141","53712212500.499","53685048579.4888","52584967824.5885","53300171432.0883","56511883736.3105","57404778662.3907","58133677974.4241","54856449134.3864","60186455135.7969","68616583627.194","67278471531.2246","80884527028.9691","84955702812.4127","87207374098.7904","86322905513.0474","85780736683.7882","84422693855.5403","86831234346.4318","91993465648.2455","99712717401.4292","102133441097.021","104342469959.68","111393055330.078","108894708712.025","",
"Nigeria","NGA","Industry, value added (current LCU)","NV.IND.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","19030230000","17396100000","16396610000","16891460000","20277490000","18780270000","37148560000","44214660000","94518120000","121120110000","142825470000","282270200000","291925740000","295682860000","889584390000","1311274120000","1236725520000","908932500000","1209188260000","2392117500000","1931227100000","2109526520000","3119009120000","4802991820000","6340064930000","7781690630000","8397622470000","10078766140000","8480909820000","13826433900000","17853113990000","19587721320000","20853845330000","22213005690000","19188576660000","",
"Nigeria","NGA","Industry, value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","22467804014.1677","16662931034.4828","10028507645.2599","7484031900.75321","7961323125.24539","5195095435.68465","7997537136.70614","6955271354.41246","10025256682.2232","13231386279.2222","11889242487.3054","14890348151.5864","6444276821.19205","5655754781.94338","12643325611.1427","16390926500","15241872319.4479","10328778409.0909","13095225697.7347","23521929451.5596","17362270944.5412","17495096535.0343","24136762100.3642","36143149994.1398","48296302629.5645","60486496719.4371","66749457864.7957","85019875322.6596","56956433808.3447","91993465648.2455","115374689011.201","124367511096.917","132564275970.179","140098653002.221","96986702687.6761","",
"Nigeria","NGA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","9.86976807478256","10.2867028590399","10.4372648632771","8.13033261084358","9.45777814428375","9.53204043559373","7.09774607870307","7.92159919128765","5.75445209177429","5.495197364799","6.20106898919916","5.07009168218385","5.70095961836477","6.98969442278467","5.44635634936073","4.9171613330017","5.1430535595857","5.22429579308406","4.72591775211973","3.66722723671869","4.21324225633142","3.42610631050506","3.39034180940214","3.06120648425352","2.83214265852067","2.57761691003763","2.52154397681595","2.41012973606013","2.46956123434808","6.55281697936004","7.18865758211234","7.79321577069615","9.03120363856403","9.75413004586489","9.5318677782715","",
"Nigeria","NGA","Manufacturing, value added (constant LCU)","NV.IND.MANF.KN","","","","","","","","","","","","","","","","","","","","","","1535028079200","1734214598600","1197748135800","1057459424700","1334743361800","1284849669000","1335765018800","1521269542300","1554282044000","1630924071800","1783568066600","1703558231100","1640434024000","1618606504000","1534830625400","1547840390800","1554111213100","1447214381200","1496948336100","1548439408000","1656737274500","1823603489900","1926797508300","2156104607500","2363350126300","2585299297900","2832630158100","3084578996900","3326865910600","3578641720000","4216191300000","4783659400000","5826358500000","6684218000000","6586618640000","",
"Nigeria","NGA","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","12.9760831152879","-30.9342605715048","-11.7127054433943","26.2217093746803","-3.73807386707769","3.96274762942714","13.8875117171918","2.1700626208613","4.93102446212137","9.35935629618439","-4.48594236453907","-3.70543289613529","-1.3305942013307","-5.17580266685991","0.847635249434077","0.405133651846285","-6.87832575937549","3.43652989813172","3.43973607226485","6.99400092379977","10.071978096247","5.65879693538307","11.9009443500016","9.61203450329347","9.39129454963484","9.56681728884942","8.8945193949709","7.8547806343588","7.56795783676753","17.8154067907083","13.4592588339149","21.7971016080283","14.7237678560288","-1.46014627290731","",
"Nigeria","NGA","Manufacturing, value added (constant 2010 US$)","NV.IND.MANF.KD","","","","","","","","","","","","","","","","","","","","","","10213230243.9154","11538507489.1216","7969155516.37414","7035751804.41523","8880646194.89281","8548681080.25389","8887443737.10894","10121688527.4588","10341335506.7932","10851269290.3432","11866878245.8848","11334536927.3044","10914543267.3755","10769314987.5581","10211916495.2295","10298476299.0858","10340198892.2008","9628966328.22792","9959868634.97851","10302461829.1661","11023016104.6721","12133251872.2804","12819847957.3913","14345530928.5553","15724428311.0886","17201155690.0291","18846758826.4648","20523087445.6081","22135130943.8582","23810308320.8027","28052211606.2755","31827831375.0017","38765376119.4427","44473100107.7859","43823727794.1157","",
"Nigeria","NGA","Manufacturing, value added (current LCU)","NV.IND.MANF.CN","","","","","","","","","","","","","","","","","","","","","","4699950000","5047610000","5542960000","4847510000","6422640000","6591120000","7468450000","11017780000","12475510000","14702400000","19356000000","27004010000","38987140000","62897690000","105289590000","132897060000","144106950000","141496440000","150946520000","168037020000","199079320000","236825530000","287739380000","349316320000","412706600000","478524140000","520883030000","585573050000","612308890000","3578641720000","4527445100000","5588821700000","7233322500000","8685430030000","8973773150000","",
"Nigeria","NGA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","5548937426.21015","4834875478.9272","3390189602.44648","2147766947.27514","2521648998.82214","1823269709.54357","1607847147.4704","1733172880.28944","1323240347.89987","1606117544.24295","1611254474.31949","1424518459.22425","860643267.108168","1203092769.70161","1496441017.62365","1661213250","1776028469.3123","1607914090.90909","1634715464.14752","1652324741.44364","1789778681.8003","1964083158.01152","2226699793.03116","2628651603.48346","3143848378.66615","3719532194.28892","4140298041.2231","4939627233.31028","4112168564.89886","23810308320.8027","29258345111.1314","35484875113.2549","45980975925.4268","54779486618.321","45357020685.1236","",
"Nigeria","NGA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","28.5183052545944","32.4143807315658","35.4699909993711","39.9168401609257","39.2074488411253","40.3306723357485","37.2582796662778","41.6466585613289","32.1558091552058","31.5248040188677","31.2244967982768","27.2665182714741","33.9001191133201","38.8108824048739","32.0609935317219","31.1337223561221","34.0313599144191","39.0478495026163","35.3064445258578","26.0339777684352","33.7537883966556","48.5659401817729","42.707269983165","34.210286581483","32.7554217683453","31.9987955029453","32.7141789793005","32.8502191833178","37.0501648407182","23.8937040899666","22.2891985754929","22.0542876052551","20.9963975257159","20.2357157415354","20.8582264479564","",
"Nigeria","NGA","Agriculture, value added (constant LCU)","NV.AGR.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","2384950366100","2445043725500","2426895544100","2299755456700","2704046531900","2966717058400","2862781736500","3156662430000","3326283993500","3468854168400","3598771572800","3674523686600","3725977052400","3817955475400","3957282773800","4121606748000","4298363873500","4475213535200","4711967782600","4850745622100","5038995732200","7819646532700","8365670022500","8892040077000","9519440642100","10224168902400","10959449295200","11646200874400","12330903909900","13048892800000","13429378800000","14329705600000","14750523200000","15380389340000","15952220140000","",
"Nigeria","NGA","Agriculture, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","2.51969014760958","-0.742243633957457","-5.23879520521965","17.5797419687453","9.71397952665536","-3.5033783085487","10.265564075426","5.37344639350619","4.28616964692736","3.74525414136751","2.10494365278822","1.40027307451132","2.46857191299002","3.6492646207563","4.15244458364059","4.2885490127308","4.11434831728189","5.29034526593644","2.94522046632977","3.88084894087895","55.18263853115","6.98271318935777","6.29202506295724","7.05575503109598","7.40304275004688","7.1915908258069","6.26629642331373","5.87919651124234","5.82267849418206","2.91584892168015","6.7041581997821","2.93668001106735","4.27012744876738","3.71792148663515","",
